country;major area;minor area;centroid (lat);centroid (long);distance (km)
Mexico;Puebla;San Pedro Yeloixtlahuaca;18,08747505;-97,96396167;12,48446483
Mexico;Puebla;San Salvador el Seco;19,18194653;-97,51951541;14,40618813
Mexico;Puebla;San Salvador el Verde;19,26919838;-98,49910358;10,94681062
Mexico;Puebla;San Salvador Huixcolotla;18,95064454;-97,67065033;2,974047184
Mexico;Puebla;San Sebastián Tlacotepec;18,3849924;-96,7450628;25,76462793
Mexico;Puebla;Santa Catarina Tlaltempan;18,66987689;-97,93360854;4,125771605
Mexico;Puebla;Santa Inés Ahuatempan;18,47874827;-97,90187997;13,86339199
Mexico;Puebla;Santa Isabel Cholula;18,99379699;-98,30471755;5,453573908
Mexico;Puebla;Santiago Miahuatlán;18,60295626;-97,32946262;7,834315082
Mexico;Puebla;Santo Tomás Hueyotlipan;18,93715106;-97,73746759;4,92305157
Mexico;Puebla;Soltepec;19,14283034;-97,64390906;8,318826761
Mexico;Puebla;Tecali de Herrera;18,93051689;-97,84922049;10,7990991
Mexico;Puebla;Tecamachalco;18,87501943;-97,62296996;10,79370611
Mexico;Puebla;Tecomatlán;18,0284243;-98,2291055;13,7990642
Mexico;Puebla;Tehuacán;18,49533652;-97,33001626;18,57805299
Mexico;Puebla;Tehuitzingo;18,39498543;-98,15288733;22,35381824
Mexico;Puebla;Tenampulco;20,21009453;-97,36425501;12,01347459
Mexico;Puebla;Teopantlán;18,78443832;-98,13076148;12,40393307
Mexico;Puebla;Teotlalco;18,4620924;-98,7413261;10,70105704
Mexico;Puebla;Tepanco de López;18,60730956;-97,41394319;14,84597525
Mexico;Puebla;Tepango de Rodríguez;20,02104651;-97,74113301;4,682894555
Mexico;Puebla;Tepatlaxco de Hidalgo;19,12735919;-97,9004503;7,424561967
Mexico;Puebla;Tepeaca;19,05302776;-97,7636776;10,34310921
Mexico;Puebla;Tepemaxalco;18,71763353;-98,51475995;7,19677121
Mexico;Puebla;Tepeojuma;18,77089197;-98,34664997;11,97411894
Mexico;Puebla;Tepetzintla;19,97008129;-97,76627943;4,43237601
Mexico;Puebla;Tepexco;18,65205637;-98,57064959;8,507766504
Mexico;Puebla;Tepexi de Rodríguez;18,57683352;-97,78472846;20,61471431
Mexico;Puebla;Tepeyahualco de Cuauhtémoc;18,8599807;-97,75440448;3,694910697
Mexico;Puebla;Tepeyahualco;19,5221143;-97,38924958;19,43305311
Mexico;Puebla;Tetela de Ocampo;19,81398495;-97,71748777;14,22429437
Mexico;Puebla;Teteles de Avila Castillo;19,89808895;-97,37332531;6,14104069
Mexico;Puebla;Teziutlán;19,89885186;-97,2753928;9,190162761
Mexico;Puebla;Tianguismanalco;19,0034755;-98,39356659;8,808828493
Mexico;Puebla;Tilapa;18,64257588;-98,46184001;9,784288989
Mexico;Puebla;Tlachichuca;19,1760805;-97,28179923;16,18282258
Mexico;Puebla;Tlacotepec de Benito Juárez;18,72636938;-97,50155665;16,77205821
Mexico;Puebla;Tlacuilotepec;20,41384846;-97,94811314;12,76409408
Mexico;Puebla;Tlahuapan;19,37754812;-98,51920307;12,29574227
Mexico;Puebla;Tlaltenango;19,19944311;-98,27157606;4,006172759
Mexico;Puebla;Tlanepantla;18,91053685;-97,71263368;2,878677553
Mexico;Puebla;Tlaola;20,19162234;-97,90374379;9,548154516
Mexico;Puebla;Tlapacoya;20,15576978;-97,81791887;7,655751126
Mexico;Puebla;Tlapanalá;18,71996879;-98,45458757;6,579663263
Mexico;Puebla;Tlatlauquitepec;19,89329325;-97,43276545;23,87170096
Mexico;Puebla;Tlaxco;20,45680811;-97,95834728;3,221290416
Mexico;Puebla;Tochimilco;18,9315631;-98,5282347;14,82965713
Mexico;Puebla;Tochtepec;18,85290771;-97,69989724;10,16026552
Mexico;Puebla;Totoltepec de Guerrero;18,34374471;-97,71896738;12,32459666
Mexico;Puebla;Tulcingo;18,03500459;-98,33220323;11,10347353
Mexico;Puebla;Tzicatlacoyan;18,86012772;-97,935014;13,87423393
Mexico;Puebla;Venustiano Carranza;20,0710958;-97,59687151;69,45795191
Mexico;Puebla;Vicente Guerrero;18,54847706;-97,08326352;14,69590087
Mexico;Puebla;Xalpan;20,50114074;-97,79231876;12,78802857
Mexico;Puebla;Xayacatlán de Bravo;18,2296209;-97,78622813;8,874531466
Mexico;Puebla;Xicotepec;20,3665249;-97,83802815;16,86467023
Mexico;Puebla;Xicotlán;18,55033224;-98,3355615;206,5144307
Mexico;Puebla;Xiutetelco;19,75941502;-97,29603855;14,27409198
Mexico;Puebla;Xochiapulco;19,86019174;-97,58853534;12,0556796
Mexico;Puebla;Xochiltepec;18,70251471;-98,25891614;6,114752588
Mexico;Puebla;Xochitlán de Vicente Suárez;19,95426729;-97,61738129;11,21639853
Mexico;Puebla;Xochitlán Todos Santos;18,73613511;-97,67771904;9,227867845
Mexico;Puebla;Yaonáhuac;19,98232624;-97,33691634;8,313608838
Mexico;Puebla;Yehualtepec;18,80888154;-97,53335665;14,3027498
Mexico;Puebla;Zacapala;18,66452957;-97,88227278;15,55065666
Mexico;Puebla;Zacapoaxtla;19,88483288;-97,51539701;12,708449
Mexico;Puebla;Zacatlán;19,98840984;-97,90143016;20,70026929
Mexico;Puebla;Zapotitlán de Méndez;20,01760887;-97,63869115;8,267664591
Mexico;Puebla;Zapotitlán;18,33590681;-97,42330024;22,44951045
Mexico;Puebla;Zaragoza;19,82511696;-97,48568778;7,026358517
Mexico;Puebla;Zautla;19,72697818;-97,56509772;10,10703445
Mexico;Puebla;Zihuateutla;20,2589794;-97,77730292;33,05392818
Mexico;Puebla;Zinacatepec;18,34373184;-97,16530525;5,626656371
Mexico;Puebla;Zoquiapan;20,03938363;-97,50982085;4,479705407
Mexico;Puebla;Zoquitlan;18,40488232;-96,86152547;13,2163745
Mexico;Querétaro;Amealco de Bonfin;20,19469608;-100,1353529;21,58524179
Mexico;Querétaro;Arroyo Seco;21,38255283;-99,65168882;26,42164011
Mexico;Querétaro;Cadereyta de Montes;20,82523339;-99,64733454;42,13347986
Mexico;Querétaro;Colón;20,76364942;-100,1167985;22,7491469
Mexico;Querétaro;Corregidora;20,47837529;-100,4532583;11,85994736
Mexico;Querétaro;El Marqués;20,73309214;-100,2905201;23,76773091
Mexico;Querétaro;Ezequiel Montes;20,66877089;-99,87857458;16,67906149
Mexico;Querétaro;Huimilpan;20,41130127;-100,3373268;15,42477811
Mexico;Querétaro;Jalpan de Serra;21,32871558;-99,40024274;30,00582427
Mexico;Querétaro;Landa de Matamoros;21,27009581;-99,20229992;26,15327474
Mexico;Querétaro;Peñamiller;21,107562;-99,86115691;24,38969357
Mexico;Querétaro;Pedro Escobedo;20,4890812;-100,20536;14,38253439
Mexico;Querétaro;Pinal de Amoles;21,14438432;-99,62061988;21,58812858
Mexico;Querétaro;Querétaro;20,72410347;-100,4578291;24,65217492
Mexico;Querétaro;San Joaquín;20,97515342;-99,53992891;12,44799865
Mexico;Querétaro;San Juan del Río;20,3742137;-100,0236298;24,37422358
Mexico;Querétaro;Tequisquiapan;20,55998788;-99,95112563;17,74099499
Mexico;Querétaro;Tolimán;20,92361241;-99,94629721;22,04925704
Mexico;Quintana Roo;Benito Juárez;20,98874621;-86,98527983;30,38467049
Mexico;Quintana Roo;Cozumel;20,43637132;-87,45336233;77,98403324
Mexico;Quintana Roo;Felipe Carrillo Puerto;19,67483642;-88,05835063;87,81631166
Mexico;Quintana Roo;Felipe Carrillo;19,35476685;-87,50104731;3,17934214
Mexico;Quintana Roo;Isla Mujeres;21,32770251;-86,95086692;31,84735483
Mexico;Quintana Roo;José María Morelos;19,69420852;-88,88884817;70,08821513
Mexico;Quintana Roo;Lázaro Cárdenas;21,0902881;-87,3305894;62,41031941
Mexico;Quintana Roo;Othón P. Blanco;18,70618449;-88,50947812;134,872551
Mexico;San Luis Potosí;Ahualulco;22,4365851;-101,2504899;20,35825508
Mexico;San Luis Potosí;Alaquines;22,09413703;-99,66007478;23,93658721
Mexico;San Luis Potosí;Aquismón;21,75019043;-99,13902349;33,57314844
Mexico;San Luis Potosí;Armadillo de los Infante;22,27460327;-100,627832;23,05147665
Mexico;San Luis Potosí;Axtla de Terrazas;21,45591235;-98,91146005;13,07213901
Mexico;San Luis Potosí;Cárdenas;21,99461797;-99,62665604;22,14189241
Mexico;San Luis Potosí;Catorce;23,65313341;-101,0586813;37,08474309
Mexico;San Luis Potosí;Cedral;23,91847789;-100,6759085;28,42469322
Mexico;San Luis Potosí;Cerritos;22,46285683;-100,2552166;29,17023822
Mexico;San Luis Potosí;Cerro de San Pedro;22,18284696;-100,7813293;10,11063145
Mexico;San Luis Potosí;Charcas;23,22048183;-101,0941976;37,6053707
Mexico;San Luis Potosí;Ciudad del Maíz;22,43478177;-99,64036132;50,87920367
Mexico;San Luis Potosí;Ciudad Fernández;22,02785726;-100,2485202;28,86843771
Mexico;San Luis Potosí;Ciudad Valles;22,1099535;-99,05222342;40,05936415
Mexico;San Luis Potosí;Coxcatlán;21,56341856;-98,91670664;7,727850632
Mexico;San Luis Potosí;Ebano;22,18359813;-98,53629848;25,14206108
Mexico;San Luis Potosí;Guadalcazar;22,87921316;-100,2864963;45,90219931
Mexico;San Luis Potosí;Huehuetlán;21,5568611;-99,01902425;8,334643927
Mexico;San Luis Potosí;Lagunillas;21,59204111;-99,59767992;23,31334389
Mexico;San Luis Potosí;Matehuala;23,47553172;-100,5855823;35,51722003
Mexico;San Luis Potosí;Mexquitic de Carmona;22,24613177;-101,1932237;23,0532224
Mexico;San Luis Potosí;Moctezuma;22,71453155;-101,2057519;38,63658183
Mexico;San Luis Potosí;Pinos;22,05471433;-101,3833881;1,605481005
Mexico;San Luis Potosí;Rayón;21,83193303;-99,62452475;22,01666462
Mexico;San Luis Potosí;Rioverde;21,96091388;-100,0455148;57,73736038
Mexico;San Luis Potosí;Salinas;22,78575478;-101,6379883;47,9626456
Mexico;San Luis Potosí;San Antonio;21,66107383;-98,85658865;11,28905106
Mexico;San Luis Potosí;San Ciro de Acosta;21,57748961;-99,93991698;23,73507944
Mexico;San Luis Potosí;San Luis Potosí;22,26739475;-101,0042273;38,26370513
Mexico;San Luis Potosí;San Martín Chalchicuautla;21,43940661;-98,65371934;24,03791532
Mexico;San Luis Potosí;San Nicolás Tolentino;22,14918272;-100,4754698;27,62838991
Mexico;San Luis Potosí;San Vicente Tancuayalab;21,80924154;-98,61230276;21,93551472
Mexico;San Luis Potosí;Santa Catarina;21,60631779;-99,38695263;17,52214744
Mexico;San Luis Potosí;Santa María del Río;21,7665802;-100,5729615;42,06349903
Mexico;San Luis Potosí;Santo Domingo;23,35810974;-101,6729547;63,85784837
Mexico;San Luis Potosí;Soledad de Graciano Sánchez;22,27326194;-100,8663883;19,44128238
Mexico;San Luis Potosí;Tamasopo;21,91416361;-99,34680052;32,56013435
Mexico;San Luis Potosí;Tamazunchale;21,28354903;-98,84003523;14,49841871
Mexico;San Luis Potosí;Tampacan;21,46139402;-98,78139513;15,58538335
Mexico;San Luis Potosí;Tampamolón Corona;21,59270155;-98,79678015;10,80039936
Mexico;San Luis Potosí;Tamuín;22,1215343;-98,7731735;34,76727663
Mexico;San Luis Potosí;Tancanhuitz de Santos;21,65807987;-98,96555404;12,69391216
Mexico;San Luis Potosí;Tanlajás;21,77341877;-98,80871826;18,47205918
Mexico;San Luis Potosí;Tanquián de Escobedo;21,63360967;-98,6738505;8,746712555
Mexico;San Luis Potosí;Tierra Nueva;21,68626462;-100,4792581;21,23236314
Mexico;San Luis Potosí;Vanegas;24,1071605;-100,984609;49,85078344
Mexico;San Luis Potosí;Venado;22,91526338;-101,1330132;34,98154297
Mexico;San Luis Potosí;Villa de Arista;22,64996283;-100,8297864;19,1980428
Mexico;San Luis Potosí;Villa de Arriaga;21,96599504;-101,3045753;21,47979722
Mexico;San Luis Potosí;Villa de Guadalupe;23,20913325;-100,7185301;39,58774828
Mexico;San Luis Potosí;Villa de la Paz;23,63327151;-100,7416815;10,57166753
Mexico;San Luis Potosí;Villa de Ramos;22,90671284;-101,9783795;43,92002106
Mexico;San Luis Potosí;Villa de Reyes;21,86252368;-101,0211979;27,16633931
Mexico;San Luis Potosí;Villa Hidalgo;22,64353047;-100,6760852;39,84092007
Mexico;San Luis Potosí;Villa Juárez;22,29063662;-100,2151782;25,28640016
Mexico;San Luis Potosí;Xilitla;21,42410759;-99,06163423;21,10252408
Mexico;San Luis Potosí;Zaragoza;22,0099222;-100,7062056;19,38958978
Mexico;Sinaloa;Ahome;25,92371786;-109,0749304;58,08805271
Mexico;Sinaloa;Angostura;25,22763852;-108,1897553;49,26090414
Mexico;Sinaloa;Badiraguato;25,57556688;-107,5048527;63,24065719
Mexico;Sinaloa;Boca San Lorenzo;24,18082129;-107,3119345;14,26515249
Mexico;Sinaloa;Choix;26,58947398;-108,1523144;62,62819589
Mexico;Sinaloa;Concordia;23,44131332;-106,0077073;42,06996892
Mexico;Sinaloa;Cosalá;24,49508332;-106,9902342;43,14528266
Mexico;Sinaloa;Culiacán;24,71235772;-107,5121794;78,67577038
Mexico;Sinaloa;El Fuerte;26,26775975;-108,5881804;58,42380633
Mexico;Sinaloa;El Rosario;23,06044619;-105,8210683;48,93856533
Mexico;Sinaloa;Elota;24,08609769;-106,9712738;25,75700503
Mexico;Sinaloa;Escuinapa;22,70842163;-105,6510951;30,35971425
Mexico;Sinaloa;Guasave;25,56344228;-108,4876728;81,12981275
Mexico;Sinaloa;Isla Altamira;24,96388703;-108,1880881;23,10494132
Mexico;Sinaloa;Mazatlán;23,5373127;-106,2835378;60,6078748
Mexico;Sinaloa;Mocorito;25,34436378;-107,8619281;48,30879887
Mexico;Sinaloa;Salvador Alvarado;25,40692621;-108,0775442;26,79889619
Mexico;Sinaloa;San Ignacio;23,99950585;-106,4775446;51,45950069
Mexico;Sinaloa;Sinaloa;25,9367593;-108,1080214;61,70871559
Mexico;Sonora;Álamos;27,10695925;-108,8001552;94,53652012
Mexico;Sonora;Aconchi;29,80855852;-110,1929542;14,27095246
Mexico;Sonora;Agua Prieta;31,12376974;-109,1359015;63,58631578
Mexico;Sonora;Altar;31,14048922;-111,898589;71,33631454
Mexico;Sonora;Arizpe;30,41039544;-110,1879449;45,0969207
Mexico;Sonora;Atil;30,80351454;-111,4822533;16,76923461
Mexico;Sonora;Bácum;27,5821894;-110,0875971;55,84925442
Mexico;Sonora;Bacadéhuachi;29,95210167;-109,0866341;19,08801768
Mexico;Sonora;Bacanora;28,87811418;-109,3510959;41,3374277
Mexico;Sonora;Bacerac;30,30750953;-108,7797662;44,71451686
Mexico;Sonora;Bacoachi;30,67203684;-109,9890932;25,77969466
Mexico;Sonora;Banámichi;30,06248546;-110,3088686;23,7179645
Mexico;Sonora;Baviácora;29,65366624;-110,1406935;20,01466678
Mexico;Sonora;Bavispe;30,6217185;-108,9013103;39,23570651
Mexico;Sonora;Benjamín Hill;30,18332047;-111,1270027;31,31006034
Mexico;Sonora;Caborca;30,89255727;-112,5224929;100,3595753
Mexico;Sonora;Cajeme;27,74903472;-109,8370263;81,85719181
Mexico;Sonora;Cananea;30,99902039;-110,2568061;31,91428284
Mexico;Sonora;Carbó;29,72922587;-111,035265;41,919452
Mexico;Sonora;Cucurpe;30,38068918;-110,5879688;31,12500504
Mexico;Sonora;Cumpas;30,05686005;-109,8238943;36,86907076
Mexico;Sonora;Divisaderos;29,64245019;-109,304818;36,20976186
Mexico;Sonora;Empalme;27,99582568;-110,63576;23,33371388
Mexico;Sonora;Etchojoa;27,01469863;-109,682904;28,64436429
Mexico;Sonora;Fronteras;30,85946051;-109,6061646;45,83780913
Mexico;Sonora;Granados;29,84313406;-109,2495209;14,41816987
Mexico;Sonora;Guaymas;28,00984683;-110,5032726;104,7040125
Mexico;Sonora;Hermosillo;28,96813114;-111,3532686;115,0464501
Mexico;Sonora;Huásabas;30,041575;-109,3853125;24,06098895
Mexico;Sonora;Huépac;29,94728046;-110,3134688;22,27701175
Mexico;Sonora;Huachinera;30,11054228;-108,8842886;40,12510742
Mexico;Sonora;Huatabampo;26,62987191;-109,3333238;58,44547114
Mexico;Sonora;Imuris;30,85729576;-110,7327563;41,16640489
Mexico;Sonora;Isla Tiburon;28,98701596;-112,3668173;33,33608211
Mexico;Sonora;La Colorada;28,70143638;-110,3364824;59,66299588
Mexico;Sonora;Magdalena;30,73804969;-111,0115707;44,04062245
Mexico;Sonora;Mazatán;28,93020872;-110,1342721;31,11966335
Mexico;Sonora;Moctezuma;29,73299757;-109,7389791;43,20134211
Mexico;Sonora;Nácori Chico;29,62889379;-108,7664076;48,52557346
Mexico;Sonora;Naco;31,23698791;-109,9713464;38,78978055
Mexico;Sonora;Nacozari de García;30,49029672;-109,4601811;33,38920369
Mexico;Sonora;Navojoa;27,15719773;-109,3720924;83,79858091
Mexico;Sonora;Nogales;31,18846309;-111,0092221;30,23831785
Mexico;Sonora;Onavas;28,45591272;-109,4183868;22,78142245
Mexico;Sonora;Opodepe;30,04625727;-110,7743252;35,62575837
Mexico;Sonora;Oquitoa;30,78970148;-111,629076;27,70443363
Mexico;Sonora;Pitiquito;29,91226439;-112,0472501;80,232285
Mexico;Sonora;Puerto Peñasco;31,60042906;-113,2023384;78,62244386
Mexico;Sonora;Quiriego;27,57188133;-109,243407;40,32735906
Mexico;Sonora;Rayón;29,75610292;-110,560963;29,39058066
Mexico;Sonora;Rosario;28,0487347;-109,2605253;41,46217568
Mexico;Sonora;Sáric;31,26080873;-111,4415684;37,65709588
Mexico;Sonora;Sahuaripa;29,04012924;-108,9656675;75,94124478
Mexico;Sonora;San Felipe de Jesús;29,86772488;-110,3045617;15,20894547
Mexico;Sonora;San Javier;28,61583794;-109,700875;17,64136666
Mexico;Sonora;San Luis Río Colorado;32,02001041;-114,398448;72,08733264
Mexico;Sonora;San Miguel de Horcasitas;29,4482093;-110,7974529;29,48152886
Mexico;Sonora;San Pedro de la Cueva;29,21619959;-109,6720358;46,49547601
Mexico;Sonora;Santa Ana;30,44856141;-110,9984044;34,95103744
Mexico;Sonora;Santa Cruz;31,20815843;-110,5700274;27,72899394
Mexico;Sonora;Soyopa;28,76930602;-109,5647596;36,78521832
Mexico;Sonora;Suaqui Grande;28,37508103;-109,8067275;27,29788272
Mexico;Sonora;Tepache;29,4222874;-109,5287347;26,93503282
Mexico;Sonora;Trincheras;30,33614189;-111,4879528;43,96362033
Mexico;Sonora;Tubutama;30,87544321;-111,3720298;39,25074877
Mexico;Sonora;Ures;29,35539541;-110,3303412;44,84627026
Mexico;Sonora;Villa Hidalgo;30,29019331;-109,367279;19,82077402
Mexico;Sonora;Villa Pesqueira;29,1720627;-109,9596839;44,6368599
Mexico;Sonora;Yécora;28,4433009;-108,9422403;42,97629216
Mexico;Tabasco;Balancán;17,82337573;-91,34223407;43,36054155
Mexico;Tabasco;Cárdenas;18,151488;-93,65902592;50,20922901
Mexico;Tabasco;Catazajá;17,83212824;-92,18153322;1,241274881
Mexico;Tabasco;Centla;18,35945792;-92,59687784;60,18576745
Mexico;Tabasco;Centro;17,98917136;-92,86794064;32,97148265
Mexico;Tabasco;Comalcalco;18,25638754;-93,32956608;24,07200124
Mexico;Tabasco;Cunduacán;18,05788556;-93,19851521;26,86410491
Mexico;Tabasco;Emiliano Zapata;17,66755024;-91,64479091;32,55781029
Mexico;Tabasco;Huimanguillo;17,81583827;-93,71151971;59,89853722
Mexico;Tabasco;Jalapa;17,76324615;-92,75944467;20,95039205
Mexico;Tabasco;Jalpa de Méndez;18,20353084;-93,03617459;25,49508302
Mexico;Tabasco;Jonuta;18,02904818;-92,13936852;44,24178621
Mexico;Tabasco;Macuspana;17,86277036;-92,4661601;40,99484642
Mexico;Tabasco;Nacajuca;18,21797023;-92,93801786;20,90431881
Mexico;Tabasco;Paraíso;18,38316008;-93,27314097;33,01473586
Mexico;Tabasco;Tacotalpa;17,53143664;-92,69432713;22,12526851
Mexico;Tabasco;Teapa;17,62894255;-92,9304542;26,92459341
Mexico;Tabasco;Tenosique;17,46777367;-91,25324388;45,53501018
Mexico;Tamaulipas;Abasolo;24,18393247;-98,25553558;40,57033188
Mexico;Tamaulipas;Aldama;23,00761626;-98,04034924;54,78817755
Mexico;Tamaulipas;Altamira;22,50655941;-98,06762899;35,36200012
Mexico;Tamaulipas;Antiguo Morelos;22,53330039;-99,09065122;25,93997023
Mexico;Tamaulipas;Burgos;24,97141555;-98,83066683;37,86089487
Mexico;Tamaulipas;Bustamante;23,32679346;-99,87311883;27,96300029
Mexico;Tamaulipas;Camargo;26,17688829;-98,86833627;26,73531835
Mexico;Tamaulipas;Casas;23,59095444;-98,68923809;42,06460569
Mexico;Tamaulipas;Ciudad Madero;22,26314753;-97,81893857;4,755829479
Mexico;Tamaulipas;Cruillas;24,6844236;-98,46712629;31,11226564
Mexico;Tamaulipas;El Mante;22,59054759;-98,85334593;42,14942933
Mexico;Tamaulipas;Güémez;23,85765369;-99,04868506;45,61376455
Mexico;Tamaulipas;Gómez Farias;22,97216064;-99,1873069;25,97939362
Mexico;Tamaulipas;González;22,81502334;-98,5369138;53,07970042
Mexico;Tamaulipas;Guerrero;26,86964925;-99,49976574;48,45795896
Mexico;Tamaulipas;Gustavo Díaz Ordáz;26,13721553;-98,63924874;18,53778686
Mexico;Tamaulipas;Hidalgo;24,19894632;-99,38773295;35,35455323
Mexico;Tamaulipas;Jaumave;23,46027292;-99,43599021;48,82412279
Mexico;Tamaulipas;Jiménez;24,25853814;-98,55103915;39,44558543
Mexico;Tamaulipas;Llera;23,25789323;-98,8993253;46,61428996
Mexico;Tamaulipas;Méndez;25,26007455;-98,49325866;44,6759989
Mexico;Tamaulipas;Mainero;24,59049739;-99,60444173;21,73267385
Mexico;Tamaulipas;Matamoros;25,66545827;-97,54123988;76,1424161
Mexico;Tamaulipas;Mier;26,41780465;-99,273865;23,49488861
Mexico;Tamaulipas;Miguel Alemán;26,25714653;-99,0768535;19,0697313
Mexico;Tamaulipas;Miquihuana;23,58627617;-99,80283402;26,09945417
Mexico;Tamaulipas;Nuevo Laredo;27,4594043;-99,67747717;29,94338394
Mexico;Tamaulipas;Nuevo Morelos;22,49359544;-99,21684974;14,57501296
Mexico;Tamaulipas;Ocampo;22,82838205;-99,3624008;30,59471367
Mexico;Tamaulipas;Padilla;24,01830486;-98,90241781;29,08312552
Mexico;Tamaulipas;Palmillas;23,25591613;-99,6126406;22,51429862
Mexico;Tamaulipas;Río Bravo;25,73099566;-98,04974319;40,07789472
Mexico;Tamaulipas;Reynosa;25,8115788;-98,3666767;48,3912677
Mexico;Tamaulipas;San Carlos;24,4851182;-99,0050042;55,11763938
Mexico;Tamaulipas;San Fernando;24,91661397;-98,04476168;64,50969741
Mexico;Tamaulipas;San Nicolás;24,65466493;-98,7679456;23,44951036
Mexico;Tamaulipas;Soto La Marina;23,76381881;-98,06867652;88,47737963
Mexico;Tamaulipas;Tampico;22,2468618;-97,88052213;6,908770746
Mexico;Tamaulipas;Tula;22,946635;-99,78608695;38,18469178
Mexico;Tamaulipas;Valle Hermoso;25,70485775;-97,86895446;23,87366421
Mexico;Tamaulipas;Victoria;23,67868841;-99,18589642;37,93331956
Mexico;Tamaulipas;Villagrán;24,58444038;-99,39860716;32,74592882
Mexico;Tamaulipas;Xicoténcatl;22,99457281;-98,92598318;25,70585941
Mexico;Tlaxcala;Acuamanala de Miguel Hidalgo;19,23154604;-98,06975906;4,934606538
Mexico;Tlaxcala;Altzayanca;19,46649309;-97,74150453;10,790804
Mexico;Tlaxcala;Amaxac de Guerrero;19,38610545;-98,09459884;2,985455829
Mexico;Tlaxcala;Apetatitlán de Antonio Carvajal;19,36941729;-98,12177411;2,729713432
Mexico;Tlaxcala;Apizaco;19,44661902;-98,05040511;7,017719448
Mexico;Tlaxcala;Atlangatepec;19,56415806;-98,11136023;9,690859917
Mexico;Tlaxcala;Calpulalpan;19,54841202;-98,5492421;15,20903687
Mexico;Tlaxcala;Chiautempan;19,30941973;-98,03829771;11,13633021
Mexico;Tlaxcala;Contla de Juan Cuamatzi;19,35716366;-98,06829477;5,200584332
